FECHA,HORA,AJM,BJU,CAM,FAR,GAM,HGM,INN,MER,MGH,MPA,PED,SAC,SAG,SFE,TLA,UIZ,XAL
1/12/2022,4,-99,7,-99,-99,-99,-99,6,8,-99,-99,5,-99,6,8,10,7,-99
1/12/2022,5,-99,7,-99,-99,-99,-99,5,8,-99,-99,4,-99,11,7,13,9,-99
1/12/2022,6,-99,8,-99,-99,-99,-99,5,12,-99,-99,4,-99,11,9,24,12,-99
1/12/2022,7,-99,15,-99,-99,-99,-99,6,13,-99,-99,7,-99,12,10,18,16,-99
1/12/2022,8,-99,19,-99,-99,-99,-99,8,12,-99,-99,10,-99,21,18,25,20,-99
1/12/2022,9,-99,15,-99,-99,-99,-99,15,16,-99,-99,11,-99,25,15,38,25,-99
1/12/2022,10,-99,16,-99,-99,-99,-99,7,15,-99,-99,11,-99,21,24,37,24,-99
1/12/2022,11,-99,18,-99,-99,-99,-99,10,16,-99,-99,20,-99,19,20,45,28,-99
1/12/2022,12,-99,20,-99,-99,-99,-99,7,14,-99,-99,19,-99,15,27,42,30,-99
1/12/2022,13,-99,15,-99,-99,-99,-99,-99,9,-99,-99,15,-99,23,24,39,19,-99
1/12/2022,14,-99,13,-99,-99,-99,-99,17,15,-99,-99,12,-99,15,15,35,25,-99
1/12/2022,15,-99,12,-99,-99,-99,-99,19,7,-99,-99,12,-99,13,20,32,24,-99
1/12/2022,16,-99,11,-99,-99,-99,-99,20,9,-99,-99,17,-99,20,24,29,22,-99
1/12/2022,17,-99,20,-99,-99,-99,-99,18,14,-99,-99,17,-99,15,20,34,23,-99
1/12/2022,18,-99,20,-99,-99,-99,-99,20,13,-99,-99,21,-99,15,27,46,34,-99
1/12/2022,19,-99,17,-99,-99,-99,-99,23,10,-99,-99,21,-99,18,31,38,22,-99
1/12/2022,20,-99,16,-99,-99,-99,-99,14,12,-99,-99,19,-99,28,28,43,21,-99
1/12/2022,21,-99,25,-99,-99,-99,-99,12,15,-99,-99,22,-99,45,25,44,28,-99
1/12/2022,22,-99,25,-99,-99,-99,-99,9,16,-99,-99,17,-99,37,17,45,32,-99
1/12/2022,23,-99,21,-99,-99,-99,-99,7,20,-99,-99,16,-99,25,14,26,27,-99
1/12/2022,24,-99,14,-99,-99,-99,-99,8,16,-99,-99,13,-99,16,11,26,31,-99
1/13/2022,1,-99,12,-99,-99,-99,-99,6,14,-99,-99,9,-99,10,10,15,28,-99
1/13/2022,2,-99,11,-99,-99,-99,-99,5,12,-99,-99,7,-99,8,7,19,21,-99
1/13/2022,3,-99,8,-99,-99,-99,-99,2,9,-99,-99,3,-99,16,3,15,18,-99
1/13/2022,4,-99,7,-99,-99,-99,-99,2,11,-99,-99,2,-99,14,-99,11,17,-99
1/13/2022,5,-99,8,-99,-99,-99,-99,2,16,-99,-99,2,-99,10,3,9,22,-99
1/13/2022,6,-99,9,-99,-99,-99,-99,2,15,-99,-99,3,-99,10,5,12,23,-99
1/13/2022,7,-99,16,-99,-99,-99,-99,2,14,-99,-99,8,-99,13,7,-99,27,-99
1/13/2022,8,-99,22,-99,-99,-99,-99,4,13,-99,-99,12,-99,22,10,28,32,-99
1/13/2022,9,-99,19,-99,-99,-99,-99,10,18,-99,-99,12,-99,31,10,32,30,-99
1/13/2022,10,-99,23,-99,-99,-99,-99,8,23,-99,-99,16,-99,35,15,33,25,-99
1/13/2022,11,-99,24,-99,-99,-99,-99,8,20,-99,-99,20,-99,31,14,30,23,-99
1/13/2022,12,-99,19,-99,-99,-99,-99,10,12,-99,-99,16,-99,26,12,37,19,-99
1/13/2022,13,-99,16,-99,-99,-99,-99,10,15,-99,-99,13,-99,18,17,52,19,-99
1/13/2022,14,-99,19,-99,-99,-99,-99,12,12,-99,-99,17,-99,20,15,31,16,-99
1/13/2022,15,-99,14,-99,-99,-99,-99,15,8,-99,-99,15,-99,18,16,27,21,-99
1/13/2022,16,-99,12,-99,-99,-99,-99,19,9,-99,-99,14,-99,17,22,30,24,-99
1/13/2022,17,-99,21,-99,-99,-99,-99,18,11,-99,-99,18,-99,18,21,26,26,-99
1/13/2022,18,-99,16,-99,-99,-99,-99,16,11,-99,-99,19,-99,17,20,43,36,-99
1/13/2022,19,-99,21,-99,-99,-99,-99,12,18,-99,-99,19,-99,21,25,40,30,-99
1/13/2022,20,-99,23,-99,-99,-99,-99,15,18,-99,-99,20,-99,27,25,36,23,-99
1/13/2022,21,-99,23,-99,-99,-99,-99,13,17,-99,-99,19,-99,21,18,44,26,-99
1/13/2022,22,-99,19,-99,-99,-99,-99,14,12,-99,-99,20,-99,15,19,27,18,-99
1/13/2022,23,-99,20,-99,-99,-99,-99,7,17,-99,-99,14,-99,15,16,28,26,-99
1/13/2022,24,-99,17,-99,-99,-99,-99,6,12,-99,-99,10,-99,32,12,23,27,-99
1/14/2022,1,-99,13,-99,-99,-99,-99,5,13,-99,-99,8,-99,45,10,27,26,-99
1/14/2022,2,-99,11,-99,-99,-99,-99,5,17,-99,-99,8,-99,25,9,17,22,-99
1/14/2022,3,-99,11,-99,-99,-99,-99,5,21,-99,-99,7,-99,32,8,18,22,-99
1/14/2022,4,-99,11,-99,-99,-99,-99,6,21,-99,-99,7,-99,18,9,13,24,-99
1/14/2022,5,-99,12,-99,-99,-99,-99,8,17,-99,-99,6,-99,18,9,14,23,-99
1/14/2022,6,-99,12,-99,-99,-99,-99,9,19,-99,-99,6,-99,18,10,16,25,-99
1/14/2022,7,-99,17,-99,-99,-99,-99,8,18,-99,-99,8,-99,16,10,20,28,-99
1/14/2022,8,-99,24,-99,-99,-99,-99,8,28,-99,-99,12,-99,24,13,31,29,-99
1/14/2022,9,-99,24,-99,-99,-99,-99,19,19,-99,-99,16,-99,43,13,49,41,-99
1/14/2022,10,-99,24,-99,-99,-99,-99,11,19,-99,-99,25,-99,41,21,61,45,-99
1/14/2022,11,-99,23,-99,-99,-99,-99,10,24,-99,-99,29,-99,25,22,49,55,-99
1/14/2022,12,-99,23,-99,-99,-99,-99,7,19,-99,-99,21,-99,15,12,29,35,-99
1/14/2022,13,-99,20,-99,-99,-99,-99,10,13,-99,-99,-99,-99,13,13,27,26,-99
1/14/2022,14,-99,17,-99,-99,-99,-99,10,14,-99,-99,24,-99,21,15,23,21,-99
1/14/2022,15,-99,13,-99,-99,-99,-99,8,11,-99,-99,19,-99,23,15,27,22,-99
1/14/2022,16,-99,14,-99,-99,-99,-99,13,11,-99,-99,13,-99,22,16,-99,21,-99
1/14/2022,17,-99,10,-99,-99,-99,-99,10,8,-99,-99,11,-99,10,12,-99,23,-99
1/14/2022,18,-99,13,-99,-99,-99,-99,10,8,-99,-99,11,-99,-99,12,-99,25,-99
1/14/2022,19,-99,23,-99,-99,-99,-99,12,13,-99,-99,16,-99,-99,18,-99,31,-99
1/14/2022,20,-99,26,-99,-99,-99,-99,10,20,-99,-99,16,-99,-99,18,76,36,-99
1/14/2022,21,-99,32,-99,-99,-99,-99,8,25,-99,-99,13,-99,-99,16,36,28,-99
1/14/2022,22,-99,29,-99,-99,-99,-99,7,16,-99,-99,14,-99,-99,13,47,39,-99
1/14/2022,23,-99,18,-99,-99,-99,-99,6,23,-99,-99,15,-99,20,12,49,30,-99
1/14/2022,24,-99,17,-99,-99,-99,-99,7,20,-99,-99,13,-99,26,11,38,25,-99
1/15/2022,1,-99,11,-99,-99,-99,-99,6,16,-99,-99,11,-99,25,12,38,26,-99
1/15/2022,2,-99,17,-99,-99,-99,-99,5,8,-99,-99,11,-99,36,9,29,27,-99
1/15/2022,3,-99,19,-99,-99,-99,-99,3,12,-99,-99,9,-99,19,7,31,21,-99
1/15/2022,4,-99,13,-99,-99,-99,-99,3,9,-99,-99,7,-99,22,8,28,21,-99
1/15/2022,5,-99,12,-99,-99,-99,-99,3,13,-99,-99,10,-99,16,12,25,15,-99
1/15/2022,6,-99,11,-99,-99,-99,-99,4,13,-99,-99,9,-99,23,10,21,19,-99
1/15/2022,7,-99,11,-99,-99,-99,-99,4,17,-99,-99,10,-99,31,10,27,20,-99
1/15/2022,8,-99,15,-99,-99,-99,-99,4,16,-99,-99,15,-99,42,13,38,24,-99
1/15/2022,9,-99,17,-99,-99,-99,-99,5,14,-99,-99,16,-99,58,12,49,32,-99
1/15/2022,10,-99,18,-99,-99,-99,-99,7,19,-99,-99,13,-99,60,17,68,35,-99
1/15/2022,11,-99,17,-99,-99,-99,-99,9,17,-99,-99,15,-99,31,15,83,34,-99
1/15/2022,12,-99,16,-99,-99,-99,-99,17,13,-99,-99,-99,-99,25,16,38,22,-99
1/15/2022,13,-99,18,-99,-99,-99,-99,30,13,-99,-99,-99,-99,18,20,35,23,-99
1/15/2022,14,-99,13,-99,-99,-99,-99,33,11,-99,-99,-99,-99,18,19,34,24,-99
1/15/2022,15,-99,15,-99,-99,-99,-99,19,11,-99,-99,-99,-99,22,17,25,20,-99
1/15/2022,16,-99,19,-99,-99,-99,-99,14,13,-99,-99,-99,-99,24,20,24,23,-99
1/15/2022,17,-99,19,-99,-99,-99,-99,23,20,-99,-99,-99,-99,35,22,29,30,-99
1/15/2022,18,-99,37,-99,-99,-99,-99,19,32,-99,-99,-99,-99,22,22,35,43,-99
1/15/2022,19,-99,28,-99,-99,-99,-99,22,18,-99,-99,-99,-99,21,21,34,36,-99
1/15/2022,20,-99,24,-99,-99,-99,-99,10,20,-99,-99,-99,-99,38,20,40,42,-99
1/15/2022,21,-99,27,-99,-99,-99,-99,16,27,-99,-99,-99,-99,28,20,61,38,-99
1/15/2022,22,-99,27,-99,-99,-99,-99,12,20,-99,-99,-99,-99,22,24,45,36,-99
1/15/2022,23,-99,26,-99,-99,-99,-99,9,22,-99,-99,-99,-99,20,18,37,33,-99
1/15/2022,24,-99,21,-99,-99,-99,-99,9,19,-99,-99,-99,-99,20,15,52,37,-99
1/16/2022,1,-99,21,-99,-99,-99,-99,9,17,-99,-99,16,-99,11,13,29,32,-99
1/16/2022,2,-99,14,-99,-99,-99,-99,7,12,-99,-99,13,-99,8,11,23,27,-99
1/16/2022,3,-99,11,-99,-99,-99,-99,8,13,-99,-99,11,-99,11,12,26,15,-99
1/16/2022,4,-99,10,-99,-99,-99,-99,6,11,-99,-99,12,-99,8,12,21,14,-99
1/16/2022,5,-99,10,-99,-99,-99,-99,6,8,-99,-99,10,-99,8,13,29,14,-99
1/16/2022,6,-99,11,-99,-99,-99,-99,6,11,-99,-99,9,-99,10,11,30,14,-99
1/16/2022,7,-99,12,-99,-99,-99,-99,6,20,-99,-99,8,-99,12,11,28,31,-99
1/16/2022,8,-99,22,-99,-99,-99,-99,5,37,-99,-99,11,-99,11,13,24,41,-99
1/16/2022,9,-99,25,-99,-99,-99,-99,5,16,-99,-99,13,-99,13,16,26,34,-99
1/16/2022,10,-99,21,-99,-99,-99,-99,5,17,-99,-99,13,-99,17,17,38,31,-99
1/16/2022,11,-99,21,-99,-99,-99,-99,6,16,-99,-99,17,-99,17,24,41,32,-99
1/16/2022,12,-99,21,-99,-99,-99,-99,6,13,-99,-99,19,-99,15,25,38,32,-99
1/16/2022,13,-99,19,-99,-99,-99,-99,8,11,-99,-99,17,-99,11,31,43,24,-99
1/16/2022,14,-99,16,-99,-99,-99,-99,8,12,-99,-99,17,-99,20,29,33,18,-99
1/16/2022,15,-99,14,-99,-99,-99,-99,10,11,-99,-99,17,-99,20,-99,34,16,-99
1/16/2022,16,-99,18,-99,-99,-99,-99,16,11,-99,-99,19,-99,20,-99,38,24,-99
1/16/2022,17,-99,25,-99,-99,-99,-99,10,74,-99,-99,18,-99,26,-99,19,33,-99
1/16/2022,18,-99,6,-99,-99,-99,-99,-99,5,-99,-99,7,-99,5,-99,10,6,-99
1/16/2022,19,-99,5,-99,-99,-99,-99,6,3,-99,-99,4,-99,3,-99,21,5,-99
1/16/2022,20,-99,6,-99,-99,-99,-99,6,4,-99,-99,4,-99,2,-99,15,8,-99
1/16/2022,21,-99,6,-99,-99,-99,-99,5,3,-99,-99,6,-99,3,-99,7,19,-99
1/16/2022,22,-99,5,-99,-99,-99,-99,3,3,-99,-99,4,-99,3,-99,8,8,-99
1/16/2022,23,-99,3,-99,-99,-99,-99,2,3,-99,-99,4,-99,3,-99,9,10,-99
1/16/2022,24,-99,3,-99,-99,-99,-99,1,3,-99,-99,3,-99,4,-99,9,10,-99
1/17/2022,1,-99,7,-99,-99,-99,-99,2,3,-99,-99,5,-99,4,-99,9,12,-99
1/17/2022,2,-99,7,-99,-99,-99,-99,1,7,-99,-99,7,-99,3,-99,7,16,-99
1/17/2022,3,-99,8,-99,-99,-99,-99,1,7,-99,-99,10,-99,5,-99,10,15,-99
1/17/2022,4,-99,9,-99,-99,-99,-99,-99,5,-99,-99,8,-99,7,-99,10,11,-99
1/17/2022,5,-99,7,-99,-99,-99,-99,1,4,-99,-99,8,-99,6,-99,8,10,-99
1/17/2022,6,-99,7,-99,-99,-99,-99,2,7,-99,-99,5,-99,6,-99,12,8,-99
1/17/2022,7,-99,7,-99,-99,-99,-99,3,8,-99,-99,6,-99,11,-99,18,12,-99
1/17/2022,8,-99,10,-99,-99,-99,-99,3,13,-99,-99,12,-99,13,-99,24,17,-99
1/17/2022,9,-99,11,-99,-99,-99,-99,4,14,-99,-99,20,-99,16,-99,35,26,-99
1/17/2022,10,-99,11,-99,-99,-99,-99,8,14,-99,-99,16,-99,11,-99,63,21,-99
1/17/2022,11,-99,11,-99,-99,-99,-99,10,11,-99,-99,9,-99,7,-99,47,19,-99
1/17/2022,12,-99,15,-99,-99,-99,-99,9,9,-99,-99,11,-99,7,-99,34,15,-99
1/17/2022,13,-99,14,-99,-99,-99,-99,10,9,-99,-99,13,-99,14,-99,28,17,-99
1/17/2022,14,-99,13,-99,-99,-99,-99,12,8,-99,-99,13,-99,-99,-99,24,13,-99
1/17/2022,15,-99,10,-99,-99,-99,-99,13,7,-99,-99,11,-99,11,-99,28,12,-99
1/17/2022,16,-99,9,-99,-99,-99,-99,13,7,-99,-99,11,-99,18,-99,16,13,-99
1/17/2022,17,-99,13,-99,-99,-99,-99,10,10,-99,-99,12,-99,18,-99,13,17,-99
1/17/2022,18,-99,12,-99,-99,-99,-99,8,10,-99,-99,11,-99,24,-99,17,19,-99
1/17/2022,19,-99,9,-99,-99,-99,-99,11,15,-99,-99,10,-99,18,-99,17,35,-99
1/17/2022,20,-99,12,-99,-99,-99,-99,8,10,-99,-99,6,-99,15,-99,17,20,-99
1/17/2022,21,-99,8,-99,-99,-99,-99,4,6,-99,-99,6,-99,11,-99,10,14,-99
1/17/2022,22,-99,5,-99,-99,-99,-99,2,3,-99,-99,3,-99,5,-99,8,9,-99
1/17/2022,23,-99,6,-99,-99,-99,-99,2,3,-99,-99,4,-99,3,-99,8,10,-99
1/17/2022,24,-99,4,-99,-99,-99,-99,2,3,-99,-99,7,-99,2,-99,13,9,-99
1/18/2022,1,-99,5,-99,-99,-99,-99,2,2,-99,-99,6,-99,4,-99,10,9,-99
1/18/2022,2,-99,5,-99,-99,-99,-99,3,6,-99,-99,4,-99,6,-99,12,9,-99
1/18/2022,3,-99,6,-99,-99,-99,-99,3,6,-99,-99,3,-99,5,-99,14,10,-99
1/18/2022,4,-99,4,-99,-99,-99,-99,3,5,-99,-99,4,-99,8,-99,14,13,-99
1/18/2022,5,-99,5,-99,-99,-99,-99,3,5,-99,-99,4,-99,15,-99,12,14,-99
1/18/2022,6,-99,6,-99,-99,-99,-99,3,5,-99,-99,5,-99,13,-99,17,16,-99
1/18/2022,7,-99,7,-99,-99,-99,-99,3,13,-99,-99,10,-99,9,-99,21,20,-99
1/18/2022,8,-99,14,-99,-99,-99,-99,4,13,-99,-99,12,-99,12,-99,31,29,-99
1/18/2022,9,-99,20,-99,-99,-99,-99,4,14,-99,-99,17,-99,16,-99,37,33,-99
1/18/2022,10,-99,20,-99,-99,-99,-99,5,11,-99,-99,19,-99,14,-99,50,25,-99
1/18/2022,11,-99,20,-99,-99,-99,-99,6,9,-99,-99,13,-99,13,-99,48,25,-99
1/18/2022,12,-99,15,-99,-99,-99,-99,6,8,-99,-99,11,-99,18,-99,34,18,-99
1/18/2022,13,-99,12,-99,-99,-99,-99,7,10,-99,-99,11,-99,17,-99,19,15,-99
1/18/2022,14,-99,10,-99,-99,-99,-99,6,9,-99,-99,11,-99,10,-99,21,13,-99
1/18/2022,15,-99,15,-99,-99,-99,-99,12,11,-99,-99,11,-99,11,-99,22,16,-99
1/18/2022,16,-99,14,-99,-99,-99,-99,10,11,-99,-99,12,-99,15,-99,20,21,-99
1/18/2022,17,-99,11,-99,-99,-99,-99,11,10,-99,-99,11,-99,13,-99,27,18,-99
1/18/2022,18,-99,14,-99,-99,-99,-99,9,9,-99,-99,14,-99,14,-99,26,20,-99
1/18/2022,19,-99,15,-99,-99,-99,-99,9,10,-99,-99,11,-99,16,-99,31,27,-99
1/18/2022,20,-99,14,-99,-99,-99,-99,6,18,-99,-99,10,-99,22,-99,48,34,-99
1/18/2022,21,-99,18,-99,-99,-99,-99,6,20,-99,-99,10,-99,21,-99,36,34,-99
1/18/2022,22,-99,15,-99,-99,-99,-99,6,22,-99,-99,11,-99,16,-99,39,32,-99
1/18/2022,23,-99,18,-99,-99,-99,-99,5,23,-99,-99,14,-99,20,-99,53,28,-99
1/18/2022,24,-99,19,-99,-99,-99,-99,5,18,-99,-99,11,-99,17,-99,29,28,-99
1/19/2022,1,-99,17,-99,-99,-99,-99,5,13,-99,-99,9,-99,28,-99,23,25,-99
1/19/2022,2,-99,14,-99,-99,-99,-99,5,12,-99,-99,9,-99,26,-99,25,23,-99
1/19/2022,3,-99,13,-99,-99,-99,-99,5,17,-99,-99,7,-99,50,-99,26,16,-99
1/19/2022,4,-99,11,-99,-99,-99,-99,5,12,-99,-99,7,-99,35,-99,21,15,-99
1/19/2022,5,-99,9,-99,-99,-99,-99,5,11,-99,-99,6,-99,20,-99,16,18,-99
1/19/2022,6,-99,10,-99,-99,-99,-99,5,10,-99,-99,8,-99,16,-99,22,17,-99
1/19/2022,7,-99,13,-99,-99,-99,-99,5,11,-99,-99,9,-99,20,-99,26,17,-99
1/19/2022,8,-99,19,-99,-99,-99,-99,4,19,-99,-99,13,-99,23,-99,34,25,-99
1/19/2022,9,-99,20,-99,-99,-99,-99,7,27,-99,-99,21,-99,34,-99,37,34,-99
1/19/2022,10,-99,23,-99,-99,-99,-99,7,30,-99,-99,18,-99,28,-99,43,30,-99
1/19/2022,11,-99,27,-99,-99,-99,-99,9,21,-99,-99,19,-99,33,-99,38,30,-99
1/19/2022,12,-99,17,-99,-99,-99,-99,12,15,-99,-99,14,-99,21,-99,28,22,-99
1/19/2022,13,-99,17,-99,-99,-99,-99,10,11,-99,-99,13,-99,17,-99,30,19,-99
1/19/2022,14,-99,12,-99,-99,-99,-99,9,12,-99,-99,12,-99,14,-99,31,16,-99
1/19/2022,15,-99,13,-99,-99,-99,-99,13,10,-99,-99,13,-99,12,-99,30,13,-99
1/19/2022,16,-99,13,-99,-99,-99,-99,14,9,-99,-99,14,-99,17,-99,26,15,-99
1/19/2022,17,-99,19,-99,-99,-99,-99,14,10,-99,-99,15,-99,20,-99,31,25,-99
1/19/2022,18,-99,16,-99,-99,-99,-99,10,14,-99,-99,13,-99,20,-99,36,26,-99
1/19/2022,19,-99,17,-99,-99,-99,-99,7,13,-99,-99,13,-99,34,-99,44,29,-99
1/19/2022,20,-99,20,-99,-99,-99,-99,6,23,-99,-99,12,-99,26,-99,46,40,-99
1/19/2022,21,-99,23,-99,-99,-99,-99,25,23,-99,-99,14,-99,21,-99,36,42,-99
1/19/2022,22,-99,12,-99,-99,-99,-99,6,14,-99,-99,12,-99,24,-99,46,32,-99
1/19/2022,23,-99,19,-99,-99,-99,-99,5,19,-99,-99,9,-99,31,-99,53,26,-99
1/19/2022,24,-99,25,-99,-99,-99,-99,5,18,-99,-99,9,-99,32,-99,49,29,-99
1/20/2022,1,-99,16,-99,-99,-99,-99,5,19,-99,-99,9,-99,22,-99,30,32,-99
1/20/2022,2,-99,11,-99,-99,-99,-99,6,15,-99,-99,7,-99,20,-99,28,36,-99
1/20/2022,3,-99,12,-99,-99,-99,-99,5,16,-99,-99,8,-99,12,-99,23,30,-99
1/20/2022,4,-99,16,-99,-99,-99,-99,5,18,-99,-99,8,-99,35,-99,19,26,-99
1/20/2022,5,-99,15,-99,-99,-99,-99,4,17,-99,-99,7,-99,17,-99,28,25,-99
1/20/2022,6,-99,14,-99,-99,-99,-99,6,16,-99,-99,6,-99,21,-99,38,26,-99
1/20/2022,7,-99,19,-99,-99,-99,-99,5,13,-99,-99,8,-99,27,-99,28,29,-99
1/20/2022,8,-99,20,-99,-99,-99,-99,5,22,-99,-99,10,-99,25,-99,39,33,-99
1/20/2022,9,-99,22,-99,-99,-99,-99,9,23,-99,-99,16,-99,27,-99,57,43,-99
1/20/2022,10,-99,23,-99,-99,-99,-99,8,20,-99,-99,20,-99,36,-99,68,43,-99
1/20/2022,11,-99,21,-99,-99,-99,-99,10,17,-99,-99,19,-99,33,-99,42,35,-99
1/20/2022,12,-99,15,-99,-99,-99,-99,12,15,-99,-99,11,-99,28,-99,42,26,-99
1/20/2022,13,-99,15,-99,-99,-99,-99,17,13,-99,-99,12,-99,15,-99,27,20,-99
1/20/2022,14,-99,12,-99,-99,-99,-99,10,12,-99,-99,10,-99,15,-99,30,18,-99
1/20/2022,15,-99,15,-99,-99,-99,-99,13,12,-99,-99,14,-99,12,-99,28,22,-99
1/20/2022,16,-99,17,-99,-99,-99,-99,12,13,-99,-99,17,-99,14,-99,26,26,-99
1/20/2022,17,-99,17,-99,-99,-99,-99,12,16,-99,-99,12,-99,18,-99,28,19,-99
1/20/2022,18,-99,13,-99,-99,-99,-99,9,12,-99,-99,14,-99,20,-99,35,19,-99
1/20/2022,19,-99,17,-99,-99,-99,-99,9,14,-99,-99,13,-99,24,-99,40,25,-99
1/20/2022,20,-99,18,-99,-99,-99,-99,7,17,-99,-99,11,-99,54,-99,24,30,-99
1/20/2022,21,-99,23,-99,-99,-99,-99,4,26,-99,-99,11,-99,29,-99,54,34,-99
1/20/2022,22,-99,32,-99,-99,-99,-99,2,22,-99,-99,10,-99,22,-99,42,34,-99
1/20/2022,23,-99,25,-99,-99,-99,-99,2,19,-99,-99,5,-99,18,-99,39,37,-99
1/20/2022,24,-99,21,-99,-99,-99,-99,2,17,-99,-99,6,-99,22,-99,29,36,-99
1/21/2022,1,-99,21,-99,-99,-99,-99,1,14,-99,-99,8,-99,16,-99,21,32,-99
1/21/2022,2,-99,16,-99,-99,-99,-99,2,15,-99,-99,8,-99,15,-99,29,28,-99
1/21/2022,3,-99,14,-99,-99,-99,-99,2,13,-99,-99,10,-99,13,-99,22,35,-99
1/21/2022,4,-99,14,-99,-99,-99,-99,3,13,-99,-99,10,-99,23,-99,19,37,-99
1/21/2022,5,-99,12,-99,-99,-99,-99,3,15,-99,-99,15,-99,22,-99,19,27,-99
1/21/2022,6,-99,9,-99,-99,-99,-99,3,11,-99,-99,15,-99,16,-99,28,9,-99
1/21/2022,7,-99,6,-99,-99,-99,-99,4,5,-99,-99,13,-99,17,-99,36,6,-99
1/21/2022,8,-99,9,-99,-99,-99,-99,4,9,-99,-99,8,-99,11,-99,33,9,-99
1/21/2022,9,-99,12,-99,-99,-99,-99,6,12,-99,-99,14,-99,15,-99,31,14,-99
1/21/2022,10,-99,12,-99,-99,-99,-99,4,8,-99,-99,11,-99,11,-99,29,13,-99
1/21/2022,11,-99,13,-99,-99,-99,-99,6,8,-99,-99,12,-99,11,-99,27,15,-99
1/21/2022,12,-99,8,-99,-99,-99,-99,8,7,-99,-99,7,-99,12,-99,32,19,-99
1/21/2022,13,-99,20,-99,-99,-99,-99,9,18,-99,-99,7,-99,17,-99,27,26,-99
1/21/2022,14,-99,24,-99,-99,-99,-99,13,28,-99,-99,10,-99,38,-99,25,19,-99
1/21/2022,15,-99,20,-99,-99,-99,-99,12,17,-99,-99,11,-99,30,-99,34,27,-99
1/21/2022,16,-99,13,-99,-99,-99,-99,8,12,-99,-99,6,-99,22,-99,25,21,-99
1/21/2022,17,-99,11,-99,-99,-99,-99,7,-99,-99,-99,7,-99,20,-99,23,14,-99
1/21/2022,18,-99,11,-99,-99,-99,-99,6,8,-99,-99,7,-99,14,-99,16,13,-99
1/21/2022,19,-99,10,-99,-99,-99,-99,6,10,-99,-99,8,-99,16,-99,26,13,-99
1/21/2022,20,-99,8,-99,-99,-99,-99,5,7,-99,-99,8,-99,12,-99,18,12,-99
1/21/2022,21,-99,9,-99,-99,-99,-99,4,6,-99,-99,7,-99,13,-99,11,16,-99
1/21/2022,22,-99,6,-99,-99,-99,-99,3,5,-99,-99,5,-99,8,-99,20,9,-99
1/21/2022,23,-99,7,-99,-99,-99,-99,3,4,-99,-99,6,-99,9,-99,28,10,-99
1/21/2022,24,-99,8,-99,-99,-99,-99,3,4,-99,-99,6,-99,13,-99,35,9,-99
1/22/2022,1,-99,16,-99,-99,-99,-99,3,13,-99,-99,15,-99,14,-99,27,8,-99
1/22/2022,2,-99,11,-99,-99,-99,-99,3,6,-99,-99,14,-99,11,-99,23,5,-99
1/22/2022,3,-99,3,-99,-99,-99,-99,2,5,-99,-99,4,-99,4,-99,12,5,-99
1/22/2022,4,-99,4,-99,-99,-99,-99,1,2,-99,-99,3,-99,3,-99,5,3,-99
1/22/2022,5,-99,2,-99,-99,-99,-99,1,2,-99,-99,1,-99,3,-99,7,4,-99
1/22/2022,6,-99,3,-99,-99,-99,-99,1,4,-99,-99,2,-99,3,-99,9,4,-99
1/22/2022,7,-99,2,-99,-99,-99,-99,-99,1,-99,-99,2,-99,2,-99,6,5,-99
1/22/2022,8,-99,6,-99,-99,-99,-99,2,3,-99,-99,3,-99,4,-99,12,7,-99
1/22/2022,9,-99,8,-99,-99,-99,-99,1,3,-99,-99,7,-99,6,-99,22,-99,-99
1/22/2022,10,-99,8,-99,-99,-99,-99,2,4,-99,-99,1,-99,6,-99,20,13,-99
1/22/2022,11,-99,9,-99,-99,-99,-99,3,7,-99,-99,5,-99,6,-99,21,20,-99
1/22/2022,12,-99,9,-99,-99,-99,-99,3,9,-99,-99,6,-99,6,-99,17,12,-99
1/22/2022,13,-99,9,-99,-99,-99,-99,6,7,-99,-99,7,-99,7,-99,22,11,-99
1/22/2022,14,-99,8,-99,-99,-99,-99,8,3,-99,-99,7,-99,8,-99,18,11,-99
1/22/2022,15,-99,10,-99,-99,-99,-99,8,6,-99,-99,8,-99,7,-99,21,12,-99
1/22/2022,16,-99,9,-99,-99,-99,-99,10,7,-99,-99,8,-99,10,-99,19,13,-99
1/22/2022,17,-99,10,-99,-99,-99,-99,11,6,-99,-99,9,-99,10,-99,18,13,-99
1/22/2022,18,-99,12,-99,-99,-99,-99,10,8,-99,-99,10,-99,17,-99,18,14,-99
1/22/2022,19,-99,12,-99,-99,-99,-99,9,9,-99,-99,11,-99,16,-99,30,14,-99
1/22/2022,20,-99,13,-99,-99,-99,-99,10,9,-99,-99,10,-99,15,-99,26,15,-99
1/22/2022,21,-99,12,-99,-99,-99,-99,8,9,-99,-99,11,-99,12,-99,37,17,-99
1/22/2022,22,-99,13,-99,-99,-99,-99,4,15,-99,-99,14,-99,13,-99,28,24,-99
1/22/2022,23,-99,17,-99,-99,-99,-99,4,16,-99,-99,10,-99,17,-99,23,25,-99
1/22/2022,24,-99,13,-99,-99,-99,-99,3,12,-99,-99,7,-99,15,-99,21,22,-99
1/23/2022,1,-99,12,-99,-99,-99,-99,3,15,-99,-99,9,-99,12,-99,21,25,-99
1/23/2022,2,-99,12,-99,-99,-99,-99,3,14,-99,-99,7,-99,11,-99,16,20,-99
1/23/2022,3,-99,11,-99,-99,-99,-99,3,13,-99,-99,6,-99,10,-99,20,17,-99
